Area,category,business_status,formatted_phone_number,international_phone_number,name,opening_hours,place_id,rating,types,url,user_ratings_total,website,permanently_closed,price_level,latitude,longitude
Eixample,furniture_store,OPERATIONAL,934 88 10 80,+34 934 88 10 80,KETTAL,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']}",ChIJi8koG-yipBIRxOyyVU6taN0,4.0,"['furniture_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']",https://maps.google.com/?cid=15954192231916825796,44.0,https://www.kettal.com/,,,41.39521059999999,2.1692026
Eixample,dentist,OPERATIONAL,934 88 10 59,+34 934 88 10 59,Autrán Dental,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']}",ChIJYwSgn5OipBIRDjTK8kJ9ELs,4.7,"['dentist', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=13479411411214545934,74.0,https://www.autrandental.com/,,,41.3947683,2.1624002
Eixample,bar,OPERATIONAL,934 88 09 77,+34 934 88 09 77,"Tapas, 24","{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20091:00\u202fAM']}",ChIJPfRDh-2ipBIRZv1N4WCZtR0,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2140785839260433766,3298.0,https://www.carlesabellan.com/ca/tapas24-diputacio/,,2.0,41.3909531,2.1675608
Eixample,restaurant,OPERATIONAL,934 88 09 77,+34 934 88 09 77,"Tapas, 24","{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 2, 'time': '0100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 3, 'time': '0100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 4, 'time': '0100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 5, 'time': '0100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0100'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u20091:00\u202fAM', 'Sunday: 12:00\u202fPM\u2009–\u20091:00\u202fAM']}",ChIJPfRDh-2ipBIRZv1N4WCZtR0,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2140785839260433766,3298.0,https://www.carlesabellan.com/ca/tapas24-diputacio/,,2.0,41.3909531,2.1675608
Eixample,car_dealer,OPERATIONAL,934 88 09 14,+34 934 88 09 14,mama benz,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']}",ChIJl23gxZOipBIRBt6mp2exAGE,,"['car_dealer', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=6989781680431488518,,,,,41.3942235,2.1606868
Eixample,electronics_store,OPERATIONAL,934 88 08 61,+34 934 88 08 61,Computer Technology Catalunya S.L.,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '1830'}, 'open': {'day': 5, 'time': '1500'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 3:00\u2009–\u20096:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJ-fXvY-iipBIRHOk0hZLAxMw,5.0,"['electronics_store', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=14755130014705183004,1.0,https://www.comtech.es/,,,41.3983879,2.1735921
Eixample,clothing_store,OPERATIONAL,934 88 05 40,+34 934 88 05 40,HERMÈS Barcelona Gràcia,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: Closed']}",ChIJuUq2B5OipBIR-SKhXDjf6ow,4.0,"['clothing_store', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=10154173743025431289,236.0,http://www.hermes.com/,,,41.39412129999999,2.1617881
Eixample,lodging,OPERATIONAL,934 88 02 80,+34 934 88 02 80,Soul Backpackers Barcelona,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJRXLn8O6ipBIRredlFZYzxSI,4.2,"['lodging', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2505465487398660013,170.0,http://soulbackpackers.com/,,,41.3937099,2.1710929
Eixample,library,OPERATIONAL,934 88 01 88,+34 934 88 01 88,Biblioteca Jordi Clos Museu Egipci,,ChIJh0jD1OyipBIRmvugvcSvHeE,5.0,"['library', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=16221314692388289434,1.0,http://www.museuegipci.com/,,,41.3935535,2.1648025
Eixample,museum,OPERATIONAL,934 88 01 88,+34 934 88 01 88,Museu Egipci de Barcelona,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20093:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM']}",ChIJkeeo1OyipBIR---OHUceofI,4.2,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17483288519216394235,3295.0,http://www.museuegipci.com/,,,41.39361640000001,2.1647197
Eixample,tourist_attraction,OPERATIONAL,934 88 01 88,+34 934 88 01 88,Museu Egipci de Barcelona,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1600'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20093:00\u202fPM, 4:00\u2009–\u20097:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM']}",ChIJkeeo1OyipBIR---OHUceofI,4.2,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17483288519216394235,3295.0,http://www.museuegipci.com/,,,41.39361640000001,2.1647197
Eixample,cafe,OPERATIONAL,934 88 01 76,+34 934 88 01 76,El Cafè de la Pedrera,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM']}",ChIJC88znZOipBIR3WdZT71ymO8,4.0,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17264675328930441181,1230.0,http://www.cafedelapedrera.com/,,3.0,41.3951814,2.1617077
Eixample,lodging,OPERATIONAL,934 88 00 61,+34 934 88 00 61,Hotel Praktik Bakery,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJ9wfonpSipBIR9zmkOnrKTLk,4.5,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=13352269621565340151,1565.0,http://hotelpraktikbakery.com/?utm_campaign=GoogleMyBusiness-Bakery&utm_content=GoogleMyBusiness-Bakery&utm_source=GoogleMyBusiness,,,41.3962323,2.1632628
Eixample,restaurant,OPERATIONAL,934 88 00 61,+34 934 88 00 61,Hotel Praktik Bakery,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJ9wfonpSipBIR9zmkOnrKTLk,4.5,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=13352269621565340151,1565.0,http://hotelpraktikbakery.com/?utm_campaign=GoogleMyBusiness-Bakery&utm_content=GoogleMyBusiness-Bakery&utm_source=GoogleMyBusiness,,,41.3962323,2.1632628
Eixample,electronics_store,OPERATIONAL,934 87 99 76,+34 934 87 99 76,"Prink | Cartuchos, tóner e impresoras - Barcelona Roger de Llúria","{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1315'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1630'}}], 'weekday_text': ['Monday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20091:15\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJ7RRElZSipBIRNlsXwEhxqA0,4.9,"['electronics_store', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=984161075854793526,38.0,http://www.prink.es/barcelona-0665,,,41.3971495,2.1632712
Eixample,restaurant,OPERATIONAL,934 87 98 98,+34 934 87 98 98,Thai Barcelona,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '2000'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '2000'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '2000'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '2000'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '2000'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '2000'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1300'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '2000'}}], 'weekday_text': ['Monday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Tuesday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Wednesday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Thursday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Friday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Saturday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM', 'Sunday: 1:00\u2009–\u20094:00\u202fPM, 8:00\u2009–\u200910:30\u202fPM']}",ChIJDag3hu2ipBIR7vZDpaM-foo,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=9979482696872883950,3533.0,http://www.thaibarcelona.es/,,3.0,41.3910391,2.1676872
Eixample,lodging,OPERATIONAL,934 87 97 62,+34 934 87 97 62,Barcelona City Hotel (Hotel Universal),"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJCYLLHe2ipBIRhW5h78_rbRg,3.6,"['lodging', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=1760322307678629509,270.0,http://www.barcelonacityhotel.com/,,,41.3933633,2.165940200000001
Eixample,hospital,OPERATIONAL,934 87 96 48,+34 934 87 96 48,Ultramed,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']}",ChIJjRPN3-2ipBIRyzmzxCvc7C0,4.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=3309261906752256459,51.0,http://www.ultramed.es/,,,41.3939869,2.1712937
Eixample,pharmacy,OPERATIONAL,934 87 95 29,+34 934 87 95 29,Farmàcia,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']}",ChIJFYaa5O6ipBIRsDmZnKqIYss,4.6,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=14655426403770120624,11.0,https://www.facebook.com/Farmacia-Diputaci%C3%B3-Girona-368740043600238/,,,41.3941126,2.1717143
